chrom	start	end	strand	mmd_score	biotype	gene_id	gene_name	transcript_id	chain_id
chrUn	62915538	62915609	-	0.045715	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5403
chrUn	58538500	58538571	-	0.045895	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5404
chrUn	81557940	81558007	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr17-33		U_nm-tRNA-Tyr-GTA-chr17-33	5420
chrUn	39388400	39388467	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr17-33		U_nm-tRNA-Tyr-GTA-chr17-33	5406
chrUn	69024569	69024640	+	0.045768	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5408
chrUn	69023012	69023079	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5408
chrUn	60766784	60766855	+	0.045590	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5412
chrUn	93847228	93847295	-	0.000000	tRNA	nm-tRNA-Tyr-ATA-chr11-8		U_nm-tRNA-Tyr-ATA-chr11-8	5456
chrUn	60765227	60765294	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5412
chrUn	74630919	74630990	-	0.045654	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5415
chrUn	54754319	54754390	+	0.045775	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5417
chrUn	54752762	54752829	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5417
chrUn	39339168	39339239	+	0.045833	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5418
chrUn	39337611	39337678	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5418
chrUn	81557940	81558007	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5458
chrUn	85979579	85979646	+	0.000000	tRNA	nm-tRNA-Tyr-ATA-chr11-8		U_nm-tRNA-Tyr-ATA-chr11-8	5452
chrUn	63657854	63657921	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr17-33		U_nm-tRNA-Tyr-GTA-chr17-33	5546
chrUn	81672116	81672183	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr17-33		U_nm-tRNA-Tyr-GTA-chr17-33	5548
chr3	493481005	493481073	-	0.096407	tRNA	nm-tRNA-Tyr-ATA-chr11-8		U_nm-tRNA-Tyr-ATA-chr11-8	5566
chrUn	73252425	73252492	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr17-33		U_nm-tRNA-Tyr-GTA-chr17-33	5581
chrUn	81556379	81556450	-	0.045837	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5458
chrUn	78080184	78080251	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr17-33		U_nm-tRNA-Tyr-GTA-chr17-33	5468
chrUn	61589407	61589471	+	0.000000	tRNA	nm-tRNA-Tyr-ATA-chr1-10		U_nm-tRNA-Tyr-ATA-chr1-10	5432
chr1	385652436	385652505	+	0.097912	miRNA	ENSG00000221394.1		U_ENSG00000221394.1	300
chrUn	46220477	46220540	-	0.164298	tRNA	nm-tRNA-Tyr-ATA-chr1-10		U_nm-tRNA-Tyr-ATA-chr1-10	4961
chrUn	70838481	70838548	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr17-33		U_nm-tRNA-Tyr-GTA-chr17-33	5572
chrUn	72546118	72546189	+	0.045699	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5601
chrUn	72544561	72544628	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5601
chrUn	72544561	72544625	+	0.000000	tRNA	nm-tRNA-Tyr-ATA-chr1-10		U_nm-tRNA-Tyr-ATA-chr1-10	5460
chrUn	80017882	80017949	+	0.000000	tRNA	nm-tRNA-Tyr-ATA-chr1-64		U_nm-tRNA-Tyr-ATA-chr1-64	5620
chrUn	65627314	65627378	+	0.000000	tRNA	nm-tRNA-Tyr-ATA-chr1-10		U_nm-tRNA-Tyr-ATA-chr1-10	5470
chrUn	56743797	56743865	-	0.104238	tRNA	nm-tRNA-Tyr-GTA-chr17-33		U_nm-tRNA-Tyr-GTA-chr17-33	5518
chrUn	99552322	99552391	+	0.000000	tRNA	nmt-tRNA-Ser-TGA-3-1		U_nmt-tRNA-Ser-TGA-3-1	5540
chrUn	56760858	56760925	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5642
chrUn	96506428	96506499	+	0.053607	tRNA	nmt-tRNA-Gln-TTG-1-1		U_nmt-tRNA-Gln-TTG-1-1	5629
chrUn	96507521	96507596	-	0.000000	tRNA	nmt-tRNA-Leu-TAA-4-1		U_nmt-tRNA-Leu-TAA-4-1	5629
chrUn	85981136	85981207	+	0.045930	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5640
chrUn	85979579	85979646	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5640
chrUn	46169051	46169118	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5666
chrUn	56742224	56742295	-	0.045830	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5642
chrUn	80019439	80019510	+	0.029152	tRNA	nmt-tRNA-Pro-TGG-1-1		U_nmt-tRNA-Pro-TGG-1-1	5620
chr3	493482838	493482908	-	0.000000	tRNA	nm-tRNA-SerTGA-AGA-chr11-7		U_nm-tRNA-SerTGA-AGA-chr11-7	5566
chrUn	49738482	49738553	+	0.045745	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5658
chr3	454907469	454907557	-	0.064593	miRNA	ENSG00000221411.1		U_ENSG00000221411.1	224
chrUn	39356354	39356425	+	0.045895	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5662
chrUn	39354797	39354864	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5662
chrUn	46167490	46167561	-	0.045531	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5666
chrUn	39475314	39475385	+	0.045863	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5667
chrUn	39473757	39473824	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5667
chrUn	50031963	50032034	+	0.045991	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5668
chrUn	50030406	50030473	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5668
chrUn	49997873	49997944	+	0.045733	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5669
chrUn	49996316	49996383	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5669
chrUn	36236798	36236869	+	0.045798	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5670
chrUn	36235241	36235308	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5670
chrUn	36219695	36219766	+	0.045784	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5671
chrUn	36218138	36218205	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5671
chrUn	55513717	55513784	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5675
chrUn	39424061	39424132	+	0.045719	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5672
chrUn	39422504	39422571	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5672
chrUn	36168361	36168432	+	0.045833	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5673
chrUn	36166804	36166871	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5673
chrUn	31611666	31611769	-	0.208486	miRNA	ENSG00000221273.1		U_ENSG00000221273.1	561
chrUn	49867936	49868007	+	0.045767	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5674
chrUn	49866379	49866446	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5674
chrUn	55512156	55512227	-	0.045767	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5675
chrUn	99553938	99553994	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr17-32		U_nm-tRNA-Tyr-GTA-chr17-32	5540
chrUn	36117053	36117124	+	0.045828	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5676
chrUn	36115496	36115563	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5676
chrUn	36134151	36134222	+	0.045930	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5677
chrUn	36132594	36132661	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5677
chrUn	39407071	39407142	+	0.045828	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5678
chrUn	39405514	39405581	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5678
chrUn	36271250	36271321	+	0.045992	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5679
chrUn	36269693	36269760	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5679
chrUn	54771439	54771510	+	0.045764	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5680
chrUn	54769882	54769949	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5680
chrUn	46186171	46186238	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5682
chrUn	36202575	36202646	+	0.045991	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5681
chrUn	36201018	36201085	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5681
chrUn	46184610	46184681	-	0.045931	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5682
chrUn	60399872	60399943	+	0.045865	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5683
chrUn	60398315	60398382	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5683
chrUn	55547622	55547689	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5686
chrUn	46203269	46203336	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5687
chrUn	36185543	36185614	+	0.045835	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5684
chrUn	36183986	36184053	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5684
chrUn	57700445	57700516	+	0.045832	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5685
chrUn	57698888	57698955	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5685
chrUn	55546061	55546132	-	0.045895	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5686
chrUn	46201708	46201779	-	0.045767	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5687
chrUn	65587605	65587676	+	0.045767	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5688
chrUn	65586048	65586115	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5688
chrUn	50014929	50015000	+	0.045931	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5689
chrUn	50013372	50013439	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5689
chrUn	36254130	36254201	+	0.045991	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5690
chrUn	36252573	36252640	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5690
chrUn	58469489	58469558	-	0.103927	tRNA	nm-tRNA-Tyr-GTA-chr17-33		U_nm-tRNA-Tyr-GTA-chr17-33	5691
chrUn	55530869	55530936	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5695
chrUn	39458194	39458265	+	0.045863	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5694
chrM	5337	5404	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5748
chrUn	39456636	39456703	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5694
chrUn	55529308	55529379	-	0.045895	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5695
chrUn	36151262	36151333	+	0.045718	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5698
chrUn	36149705	36149772	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5698
chrM	3776	3847	-	0.045882	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5748
chrUn	63657854	63657921	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5831
chrUn	81672116	81672183	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5834
chrUn	49902516	49902587	+	0.045718	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5750
chrUn	49900959	49901026	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5750
chrUn	39389957	39390028	+	0.045655	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5755
chrUn	39388400	39388467	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5755
chrUn	72326998	72327069	-	0.053526	tRNA	nmt-tRNA-Gln-TTG-1-1		U_nmt-tRNA-Gln-TTG-1-1	5806
chrUn	72325901	72325976	+	0.000000	tRNA	nmt-tRNA-Leu-TAA-4-1		U_nmt-tRNA-Leu-TAA-4-1	5806
chrUn	88876597	88876668	+	0.029222	tRNA	nmt-tRNA-Pro-TGG-1-1		U_nmt-tRNA-Pro-TGG-1-1	5703
chrUn	63656293	63656364	-	0.045785	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5831
chrUn	81647522	81647593	-	0.045785	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5834
chr3	493482837	493482906	-	0.000000	tRNA	nmt-tRNA-Ser-TGA-3-1		U_nmt-tRNA-Ser-TGA-3-1	5874
chrUn	49771194	49771262	+	0.142008	tRNA	nm-tRNA-Tyr-GTA-chr17-33		U_nm-tRNA-Tyr-GTA-chr17-33	5753
chrUn	78081741	78081812	+	0.045882	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5851
chrM	5337	5404	-	0.000000	tRNA	nm-tRNA-Tyr-ATA-chr1-64		U_nm-tRNA-Tyr-ATA-chr1-64	5907
chrUn	78080184	78080251	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5851
chrUn	72544561	72544628	+	0.000000	tRNA	nm-tRNA-Tyr-ATA-chr1-64		U_nm-tRNA-Tyr-ATA-chr1-64	5866
chrUn	73252425	73252492	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5928
chrUn	58522919	58522986	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr17-33		U_nm-tRNA-Tyr-GTA-chr17-33	5933
chrUn	64652560	64652627	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr17-33		U_nm-tRNA-Tyr-GTA-chr17-33	5887
chrUn	39441033	39441104	+	0.045785	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5889
chrUn	39439457	39439525	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5889
chrM	3776	3847	-	0.029193	tRNA	nmt-tRNA-Pro-TGG-1-1		U_nmt-tRNA-Pro-TGG-1-1	5907
chrUn	70840038	70840109	+	0.045882	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5909
chrUn	70838481	70838548	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5909
chrUn	85979579	85979646	+	0.000000	tRNA	nm-tRNA-Tyr-ATA-chr1-64		U_nm-tRNA-Tyr-ATA-chr1-64	5919
chrUn	72546118	72546189	+	0.029002	tRNA	nmt-tRNA-Pro-TGG-1-1		U_nmt-tRNA-Pro-TGG-1-1	5866
chrUn	73250861	73250932	-	0.045718	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5928
chrUn	58522919	58522986	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5978
chrUn	70838481	70838548	+	0.000000	tRNA	nm-tRNA-Tyr-ATA-chr1-64		U_nm-tRNA-Tyr-ATA-chr1-64	5955
chrUn	85981136	85981207	+	0.029193	tRNA	nmt-tRNA-Pro-TGG-1-1		U_nmt-tRNA-Pro-TGG-1-1	5919
chrUn	58521358	58521429	-	0.045718	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	5978
chrUn	57681797	57681864	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr9-10		U_nm-tRNA-Tyr-GTA-chr9-10	5999
chrUn	49851931	49852006	-	0.000000	tRNA	nmt-tRNA-Leu-TAA-4-1		U_nmt-tRNA-Leu-TAA-4-1	6003
chrUn	49754021	49754088	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	6006
chrUn	70840038	70840109	+	0.028967	tRNA	nmt-tRNA-Pro-TGG-1-1		U_nmt-tRNA-Pro-TGG-1-1	5955
chrUn	64654126	64654197	+	0.045882	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	6016
chrUn	64652560	64652627	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	6016
chrUn	49850838	49850909	+	0.053602	tRNA	nmt-tRNA-Gln-TTG-1-1		U_nmt-tRNA-Gln-TTG-1-1	6003
chrUn	58467922	58467993	-	0.045718	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	6025
chrUn	58469489	58469558	-	0.067241	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	6025
chrUn	73252425	73252492	-	0.000000	tRNA	nm-tRNA-Tyr-ATA-chr1-64		U_nm-tRNA-Tyr-ATA-chr1-64	6089
chrUn	78080184	78080251	+	0.000000	tRNA	nm-tRNA-Tyr-ATA-chr1-64		U_nm-tRNA-Tyr-ATA-chr1-64	6048
chrUn	49755578	49755645	+	0.153592	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	6006
chrUn	49772763	49772835	+	0.199717	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	6064
chrUn	49736910	49736975	+	0.108490	tRNA	nm-tRNA-Tyr-ATA-chr1-10		U_nm-tRNA-Tyr-ATA-chr1-10	6074
chrUn	63657854	63657921	-	0.000000	tRNA	nm-tRNA-Tyr-ATA-chr11-8		U_nm-tRNA-Tyr-ATA-chr11-8	6220
chrUn	49742264	49742369	+	0.305411	snRNA	ENSG00000252594.1		U_ENSG00000252594.1	5950
chrUn	81672119	81672183	-	0.000000	tRNA	nm-tRNA-Tyr-ATA-chr1-10		U_nm-tRNA-Tyr-ATA-chr1-10	6045
chrUn	73250861	73250932	-	0.029207	tRNA	nmt-tRNA-Pro-TGG-1-1		U_nmt-tRNA-Pro-TGG-1-1	6089
chr3	378006337	378006408	+	0.110229	tRNA	nmt-tRNA-Gln-TTG-1-1		U_nmt-tRNA-Gln-TTG-1-1	6111
chrUn	78081741	78081812	+	0.029060	tRNA	nmt-tRNA-Pro-TGG-1-1		U_nmt-tRNA-Pro-TGG-1-1	6048
chr3	378007412	378007487	-	0.000000	tRNA	nmt-tRNA-Leu-TAA-4-1		U_nmt-tRNA-Leu-TAA-4-1	6111
chrUn	72328559	72328626	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr17-33		U_nm-tRNA-Tyr-GTA-chr17-33	6293
chrUn	71348588	71348659	-	0.053607	tRNA	nmt-tRNA-Gln-TTG-1-1		U_nmt-tRNA-Gln-TTG-1-1	6141
chrUn	49771194	49771262	+	0.120808	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	6064
chrUn	71347491	71347566	+	0.000000	tRNA	nmt-tRNA-Leu-TAA-4-1		U_nmt-tRNA-Leu-TAA-4-1	6141
chrUn	96494184	96494251	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr17-33		U_nm-tRNA-Tyr-GTA-chr17-33	6214
chrUn	99970056	99970130	-	0.000000	tRNA	nmt-tRNA-Leu-TAA-1-1		U_nmt-tRNA-Leu-TAA-1-1	6390
chrUn	96506428	96506499	+	0.045699	tRNA	nmt-tRNA-Gln-TTG-3-1		U_nmt-tRNA-Gln-TTG-3-1	6281
chrUn	96504873	96504940	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	6281
chrUn	66421586	66421650	-	0.000000	tRNA	nm-tRNA-Tyr-ATA-chr1-10		U_nm-tRNA-Tyr-ATA-chr1-10	6173
chrUn	99553938	99554004	+	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr4-1		U_nm-tRNA-Tyr-GTA-chr4-1	6390
chrUn	96246555	96246630	-	0.000000	tRNA	nmt-tRNA-Leu-TAA-4-1		U_nmt-tRNA-Leu-TAA-4-1	6397
chrUn	73252428	73252492	-	0.000000	tRNA	nm-tRNA-Tyr-ATA-chr1-10		U_nm-tRNA-Tyr-ATA-chr1-10	6297
chr3	493481016	493481073	-	0.000000	tRNA	nm-tRNA-Tyr-GTA-chr17-32		U_nm-tRNA-Tyr-GTA-chr17-32	5874
chrUn	96245462	96245533	+	0.053638	tRNA	nmt-tRNA-Gln-TTG-1-1		U_nmt-tRNA-Gln-TTG-1-1	6397
chrUn	65919444	65919513	+	0.023963	tRNA	nm-tRNA-Tyr-NNN-chr2-8		U_nm-tRNA-Tyr-NNN-chr2-8	6444
chrUn	65921001	65921072	+	0.036783	tRNA	nmt-tRNA-Gln-TTG-9-1		U_nmt-tRNA-Gln-TTG-9-1	6444
chrUn	46218844	46218916	-	0.126353	tRNA	nmt-tRNA-Gln-TTG-1-1		U_nmt-tRNA-Gln-TTG-1-1	6419
chrUn	46217729	46217805	+	0.130031	tRNA	nmt-tRNA-Leu-TAA-4-1		U_nmt-tRNA-Leu-TAA-4-1	6419
chrUn	49736909	49736976	+	0.172812	tRNA	nm-tRNA-Tyr-GTA-chr2-23		U_nm-tRNA-Tyr-GTA-chr2-23	5658
chr5	32927384	32927453	+	0.085366	tRNA	nm-tRNA-Tyr-GTA-chr9-10		U_nm-tRNA-Tyr-GTA-chr9-10	6450
chrUn	65917828	65917898	+	0.000000	tRNA	nmt-tRNA-Ser-TGA-2-1		U_nmt-tRNA-Ser-TGA-2-1	6444
chrUn	57704217	57704322	+	0.305454	snRNA	ENSG00000252594.1		U_ENSG00000252594.1	6457
chrUn	39427833	39427938	+	0.305427	snRNA	ENSG00000252594.1		U_ENSG00000252594.1	6459
chrUn	60770555	60770660	+	0.305391	snRNA	ENSG00000252594.1		U_ENSG00000252594.1	6461
chrUn	65924773	65924878	+	0.305427	snRNA	ENSG00000252594.1		U_ENSG00000252594.1	6463
chrUn	39410843	39410948	+	0.305427	snRNA	ENSG00000252594.1		U_ENSG00000252594.1	6464
chrUn	55542255	55542360	-	0.305454	snRNA	ENSG00000252594.1		U_ENSG00000252594.1	6465
chrUn	36189315	36189420	+	0.305464	snRNA	ENSG00000252594.1		U_ENSG00000252594.1	6466
chrUn	50018701	50018806	+	0.305464	snRNA	ENSG00000252594.1		U_ENSG00000252594.1	6467
chrUn	49871708	49871813	+	0.305436	snRNA	ENSG00000252594.1		U_ENSG00000252594.1	6468
chrUn	65591377	65591482	+	0.305454	snRNA	ENSG00000252594.1		U_ENSG00000252594.1	6469
chrUn	56755491	56755596	-	0.305454	snRNA	ENSG00000252594.1		U_ENSG00000252594.1	6470
chrUn	50001645	50001750	+	0.305427	snRNA	ENSG00000252594.1		U_ENSG00000252594.1	6471
chrUn	57687126	57687231	+	0.305418	snRNA	ENSG00000252594.1		U_ENSG00000252594.1	6474
chrUn	58464116	58464221	-	0.305428	snRNA	ENSG00000252594.1		U_ENSG00000252594.1	6475
